m_dring_cluster_a_10_1.log	0.05919581893606214	0.0529393	0.150504	0.647712
m_dring_cluster_a_10_2.log	0.05920127223586163	0.0529574	0.149424	0.665207
m_dring_cluster_a_10_3.log	0.05921889236785084	0.0529561	0.149611	0.682745
m_dring_cluster_a_10_4.log	0.05917625923021896	0.0529343	0.149126	0.584778
m_dring_cluster_a_10_5.log	0.059214905096066035	0.0529619	0.149026	0.622675
m_dring_cluster_a_20_1.log	0.06318200729173432	0.0555989	0.170244	0.829099
m_dring_cluster_a_20_2.log	0.06313485443070796	0.0555861	0.169605	0.814814
m_dring_cluster_a_20_3.log	0.06316244846822845	0.0555667	0.170348	0.823642
m_dring_cluster_a_20_4.log	0.0632480079149582	0.0556206	0.169922	0.847138
m_dring_cluster_a_20_5.log	0.06309525563887017	0.0555982	0.169585	0.780611
m_dring_cluster_a_30_1.log	0.06843922692633038	0.0590878	0.194774	1.68538
m_dring_cluster_a_30_2.log	0.06847006966275836	0.0590614	0.194444	1.67015
m_dring_cluster_a_30_3.log	0.0683761376316413	0.0590823	0.194656	1.5227
m_dring_cluster_a_30_4.log	0.06849134201660893	0.0590733	0.194941	1.52356
m_dring_cluster_a_30_5.log	0.06872002921909791	0.0590865	0.195342	2.75342
m_dring_cluster_a_40_1.log	0.07590611428078227	0.0635938	0.226965	6.52387
m_dring_cluster_a_40_2.log	0.07601970930279493	0.0636021	0.226962	7.47331
m_dring_cluster_a_40_3.log	0.07613939500133622	0.0635773	0.227116	8.63016
m_dring_cluster_a_40_4.log	0.07574435372430144	0.0636173	0.22612	6.20392
m_dring_cluster_a_40_5.log	0.07586049406759438	0.0635496	0.226317	6.48184
m_dring_cluster_a_50_1.log	0.08632168823056695	0.0695824	0.265651	9.96203
m_dring_cluster_a_50_2.log	0.08675849688282465	0.0695294	0.265367	11.1302
m_dring_cluster_a_50_3.log	0.08667346040602428	0.0696288	0.266422	10.6088
m_dring_cluster_a_50_4.log	0.08649018978545304	0.0696059	0.265943	10.0997
m_dring_cluster_a_50_5.log	0.08664549290758938	0.0695877	0.266101	10.3112
m_dring_cluster_a_60_1.log	0.1035640763625884	0.0777351	0.321737	14.9101
m_dring_cluster_a_60_2.log	0.10332198824775997	0.0777493	0.32157	15.6939
m_dring_cluster_a_60_3.log	0.1034442353521427	0.077688	0.322701	14.1248
m_dring_cluster_a_60_4.log	0.10401314381920883	0.0777259	0.322987	15.4781
m_dring_cluster_a_60_5.log	0.10353720499532491	0.0776761	0.322362	14.9208
m_dring_cluster_a_70_1.log	0.1324442885540966	0.0889449	0.4143	22.1376
m_dring_cluster_a_70_2.log	0.1320844716297062	0.0888466	0.4133	22.4686
m_dring_cluster_a_70_3.log	0.1323343328420191	0.0889902	0.416025	21.1602
m_dring_cluster_a_70_4.log	0.13205042858123756	0.088918	0.413265	22.2598
m_dring_cluster_a_70_5.log	0.13255622448837215	0.0889036	0.412181	21.4278
m_dring_cluster_a_80_1.log	0.1856959005482139	0.105398	0.644496	33.6651
m_dring_cluster_a_80_2.log	0.18748682810946687	0.10541	0.65951	36.0215
m_dring_cluster_a_80_3.log	0.18838456149093705	0.105399	0.651166	35.9176
m_dring_cluster_a_80_4.log	0.1903348690314585	0.105341	0.649276	39.1724
m_dring_cluster_a_80_5.log	0.18732041259593019	0.105257	0.646146	32.9509
m_dring_cluster_a_90_1.log	0.3108900783696408	0.131495	4.76853	70.6883
m_dring_cluster_a_90_2.log	0.31183497199874505	0.131484	4.80672	74.2326
m_dring_cluster_a_90_3.log	0.3069258905943688	0.131462	4.36302	73.7141
m_dring_cluster_a_90_4.log	0.31060309394256247	0.131876	4.63762	69.9799
m_dring_cluster_a_90_5.log	0.3056845020132033	0.131593	4.63382	66.7364
