24,24,0.015489824479002491
25,25,0.014944790043261377
26,26,0.014956963508695669
27,27,0.016713597830098428
28,28,0.013631707444387414
29,29,0.013766588682660504
30,30,0.013717356799670172
31,31,0.01734472786022401
32,32,0.013367285777126033
33,33,0.01990343826424906
34,34,0.013269089904229285
35,35,0.017899074160821357
36,36,0.015566951307018979
37,37,0.023070853273457297
38,38,0.01591666721588992
39,39,0.022327405619386575
40,40,0.01886808209195031
41,41,0.027010311186293663
42,42,0.017267791722199274
43,43,0.023052868295503636
44,44,0.018009978849014133
45,45,0.023972215030772098
46,46,0.016502143655965192
47,47,2.350726863464796
24,23,0.014858082468244566
25,24,0.014424564781000638
26,25,0.014472529714382091
27,26,0.012742092130827356
28,27,0.012521380941469892
29,28,0.01322080000612736
30,29,0.012590666532446792
31,30,0.011334773811138756
32,31,0.011245448371477975
33,32,0.018641020815058026
34,33,0.011563695171748977
35,34,0.01680862123736754
36,35,0.01298004429950964
37,36,0.02127638591007634
38,37,0.014417015024060826
39,38,0.021792114175606142
40,39,0.017876334735921085
41,40,0.025592312283364345
42,41,0.01602847444263395
43,42,0.02164379249343132
44,43,0.01623926088505355
45,44,0.022841380776289406
46,45,0.015712549574697577
47,46,2.242114257135422
24,22,0.013489796963424073
25,23,0.014481902660490773
26,24,0.014649632516280786
27,25,0.015043831725520792
28,26,0.009921716376279551
29,27,0.01248093791863145
30,28,0.012896305450760606
31,29,0.012700444784532142
32,30,0.01177610851449609
33,31,0.017119499151425216
34,32,0.011449065040635075
35,33,0.016714894844805372
36,34,0.013189562263825349
37,35,0.020016916536789147
38,36,0.015263065525090177
39,37,0.02110153970089343
40,38,0.01823103406113066
41,39,0.02503953429261898
42,40,0.016607835602885406
43,41,0.021451720998263576
44,42,0.017623134284370692
45,43,0.0229158924965171
46,44,0.016115545925074415
47,45,2.292429815284917
24,21,0.012996819199348511
25,22,0.013201280886126755
26,23,0.01426340734140512
27,24,0.015438500055570892
28,25,0.011640226435582766
29,26,0.012282921440986286
30,27,0.012147931802762586
31,28,0.013682837008601347
32,29,0.011372672057704895
33,30,0.017630582796584842
34,31,0.012168584351185674
35,32,0.016321282654647884
36,33,0.013400810270347435
37,34,0.02021605136860586
38,35,0.01293886280780386
39,36,0.020110972425557042
40,37,0.016980957272584946
41,38,0.02482798495138193
42,39,0.015866234253436133
43,40,0.021149426776582752
44,41,0.01642893324529242
45,42,0.022853507918131157
46,43,0.015306444923158028
47,44,2.242229443982162
24,20,0.013764335064354353
25,21,0.012822875314870563
26,22,0.012889819545276456
27,23,0.015844152956319683
28,24,0.01212814412963436
29,25,0.012841696113767048
30,26,0.010789357641723524
31,27,0.01319207237493765
32,28,0.012412793795201623
33,29,0.016961085420434067
34,30,0.009668209435129757
35,31,0.016698614901648815
36,32,0.014406018614359311
37,33,0.020215531214234028
38,34,0.01302210510961466
39,35,0.018438624913831827
40,36,0.0172278395187663
41,37,0.024290042404487636
42,38,0.01648700341781235
43,39,0.022262825390098037
44,40,0.017061985104679222
45,41,0.02348412916638939
46,42,0.016111202491451877
47,43,2.2167610120603602
24,19,0.013325583266803612
25,20,0.01353549531707217
26,21,0.012467866305586375
27,22,0.014849862728626614
28,23,0.01227577345919217
29,24,0.012157648070248068
30,25,0.01191471878623004
31,26,0.008829749444316316
32,27,0.01157717742240392
33,28,0.017374982772092543
34,29,0.010106830547579647
35,30,0.014736775134686703
36,31,0.012175140301996314
37,32,0.021078891202269665
38,33,0.012944501677492025
39,34,0.018488375618713464
40,35,0.015079949946517093
41,36,0.023892899002153238
42,37,0.014980002578892615
43,38,0.021854941827934928
44,39,0.016321580264474084
45,40,0.022409249698876706
46,41,0.01518437826228795
47,42,0.022351291447693628
24,18,0.013790919333738513
25,19,0.013117657692356878
26,20,0.01318850761364437
27,21,0.013862408877624209
28,22,0.012826698880701788
29,23,0.012309333611209264
30,24,0.011833006102055042
31,25,0.012084474141810015
32,26,0.009152506501132316
33,27,0.017120698879025394
34,28,0.01098171631997835
35,29,0.014548286272434445
36,30,0.014616270808842672
37,31,0.01843591962606256
38,32,0.014338376266305516
39,33,0.018236414848706674
40,34,0.015088093323380352
41,35,0.021509004428314406
42,36,0.016080509522644972
43,37,0.021456009257854663
44,38,0.016882115664304885
45,39,0.02179316516053152
46,40,0.015878511638660654
47,41,2.2917112763266
24,17,0.013420476988371493
25,18,0.013583574967431318
26,19,0.012785983916345535
27,20,0.015132181900540607
28,21,0.010621829884334286
29,22,0.01308144778828696
30,23,0.012004010615253502
31,24,0.012781182829215513
32,25,0.010735486292733024
33,26,0.013557473428371769
34,27,0.010455891515119707
35,28,0.01524622578236005
36,29,0.014155774224368181
37,30,0.02095085055699229
38,31,0.012002341794483912
39,32,0.019682335627441507
40,33,0.014950061249248296
41,34,0.02148153150131234
42,35,0.013440142858229713
43,36,0.021097506657110323
44,37,0.015344062862681697
45,38,0.02182723157398257
46,39,0.014911826026698768
47,40,2.267425950356023
24,16,0.014156088791749124
25,17,0.013039532393180179
26,18,0.013200175218405536
27,19,0.015012884736396852
28,20,0.012924119200678489
29,21,0.01270867389309687
30,22,0.013131251081078208
31,23,0.013684241145898068
32,24,0.010999056823503793
33,25,0.015729512973494758
34,26,0.007428510797000862
35,27,0.014784397309844464
36,28,0.014202994676358528
37,29,0.01936891759707096
38,30,0.014282179662317535
39,31,0.016929919574955654
40,32,0.016470949985011734
41,33,0.02095217244238296
42,34,0.013533058981200956
43,35,0.018806463908704555
44,36,0.016584876665488198
45,37,0.02160342815557282
46,38,0.015785900144790966
47,39,2.1722934555958067
