m_leafspine_cluster_a_10_1.log	0.05452768779570039	0.0468292	0.14502	0.556127
m_dring_cluster_a_10_1.log	0.06446868750789751	0.0560071	0.163078	0.678686
m_leafspine_cluster_a_30_1.log	0.06683162146601043	0.0546688	0.207223	2.80743
m_dring_cluster_a_30_1.log	0.08281117830455463	0.0683522	0.245591	6.2507
m_leafspine_cluster_a_50_1.log	0.10849490098319399	0.0722937	0.366342	13.2348
m_dring_cluster_a_50_1.log	2.312811191614426	0.100597	11.3045	2103.19
m_dring_cluster_a_70_1.log	79.75950938062716	0.223622	1131.14	32874.5
===========================
m_leafspine_cluster_a_10_1.log	0.10849490098319399	0.0722937	0.366342	13.2348
m_dring_cluster_a_10_1.log	0.08635103420503126	0.0694821	0.26565	10.321
m_leafspine_cluster_a_30_1.log	0.06683162146601043	0.0546688	0.207223	2.80743
m_dring_cluster_a_30_1.log	0.06847724700427177	0.0590118	0.19512	1.85869
m_leafspine_cluster_a_50_1.log	0.05452768779570039	0.0468292	0.14502	0.556127
m_dring_cluster_a_50_1.log	0.05915032868787105	0.0528699	0.150519	0.650397
m_leafspine_cluster_a_70_1.log	7.33990709946526	0.138613	295.306	1088.14
m_dring_cluster_a_70_1.log	0.13204830731135508	0.0887584	0.414716	22.0443
